School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
St. Elizabeth,2.69,3.37,6.07,1,3,1
Silex,0.88,3.94,4.82,4,1,2
Van-Far,2.04,1.17,3.21,2,8,3
Northeast (Cairo),-0.76,3.37,2.61,11,2,4
Glasgow,1.44,0.98,2.42,3,9,5
Albany,-0.41,2.6,2.19,7,5,6
Jamestown,-0.41,2.52,2.11,8,6,7
North Shelby,-1.24,3.34,2.1,16,4,8
Princeton,-0.22,1.38,1.16,6,7,9
Gallatin,-1.03,0.98,-0.05,12,10,10
Stanberry,-0.44,-0.33,-0.77,9,17,11
Marion C. Early,-1.24,0.4,-0.84,15,14,12
Wheatland,-0.15,-0.72,-0.87,5,18,13
Halfway,-1.67,0.41,-1.26,21,13,14
Clopton,-1.51,-0.0,-1.51,19,16,15
DeKalb,-2.17,0.6,-1.56,26,12,16
Canton,-1.36,-0.8,-2.16,17,19,17
Community,-0.62,-1.82,-2.44,10,22,18
Norwood,-2.99,0.19,-2.8,32,15,19
Worth County,-2.08,-0.98,-3.06,24,20,20
Schuyler County,-1.38,-1.91,-3.29,18,23,21
New Franklin,-1.61,-1.74,-3.34,20,21,22
La Plata,-1.09,-2.26,-3.35,13,24,23
Putnam County,-4.53,0.93,-3.61,40,11,24
Van Buren,-2.25,-2.33,-4.58,27,25,25
Neelyville,-1.23,-3.99,-5.22,14,31,26
Maysville,-2.13,-3.18,-5.31,25,27,27
Scotland County,-2.61,-3.29,-5.9,29,29,28
North Andrew,-3.39,-2.8,-6.19,34,26,29
Bishop LeBlond,-1.84,-5.09,-6.93,22,35,30
Knox County,-2.03,-5.01,-7.04,23,34,31
Higbee,-4.1,-4.08,-8.17,37,32,32
Naylor,-4.81,-3.61,-8.42,42,30,33
Crocker,-2.52,-6.22,-8.74,28,42,34
Walnut Grove,-2.87,-5.87,-8.74,31,38,35
North Harrison,-3.29,-5.91,-9.2,33,40,36
Macks Creek,-5.05,-4.27,-9.32,45,33,37
Marion County,-6.09,-3.28,-9.37,49,28,38
Polo,-3.95,-5.61,-9.56,36,36,39
Richland,-4.25,-5.91,-10.16,39,39,40
Northeast Nodaway,-4.85,-5.76,-10.6,43,37,41
Novinger,-4.24,-6.84,-11.08,38,44,42
Green City,-5.08,-6.11,-11.19,46,41,43
Brashear,-3.89,-7.66,-11.55,35,45,44
Atlanta,-2.66,-10.17,-12.83,30,51,45
Humansville,-5.44,-8.43,-13.86,47,46,46
Madison,-5.03,-8.91,-13.93,44,48,47
Meadville,-8.25,-6.44,-14.69,56,43,48
Bevier,-6.73,-8.6,-15.33,51,47,49
Newburg,-4.8,-10.54,-15.34,41,52,50
Tri-County,-7.11,-9.04,-16.15,54,49,51
Hermitage,-7.61,-9.39,-17.0,55,50,52
Weaubleau,-5.68,-11.43,-17.11,48,54,53
Pilot Grove,-6.96,-10.7,-17.65,53,53,54
Wellsville-Middletown,-8.91,-13.18,-22.09,57,55,55
Linn County,-9.76,-13.4,-23.16,58,56,56
Mercer,-6.8,-17.96,-24.76,52,57,57
Climax Springs,-6.52,-18.56,-25.08,50,58,58
