School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Mid-Buchanan,3.47,5.82,9.29,1,1,1
Elsberry,2.05,5.82,7.87,7,2,2
Chaffee,3.23,4.39,7.63,3,4,3
Linn,1.62,5.21,6.83,8,3,4
Highland,3.46,3.1,6.56,2,8,5
Holden,2.41,3.46,5.87,6,6,6
Lawson,2.81,2.31,5.12,4,15,7
North Callaway,1.01,3.64,4.66,13,5,8
Montgomery County,0.98,3.28,4.26,14,7,9
West Platte,0.83,3.1,3.93,15,9,10
Fatima,1.13,2.59,3.72,10,13,11
Russellville,2.53,1.16,3.69,5,21,12
Harrisburg,0.61,3.02,3.64,18,11,13
Carrollton,1.4,1.56,2.96,9,17,14
New Bloomfield,0.56,2.38,2.94,19,14,15
Marceline,1.02,1.87,2.89,12,16,16
Kelly,-0.18,2.81,2.63,24,12,17
Lathrop,1.11,1.24,2.35,11,20,18
Louisiana,0.65,1.34,1.99,16,18,19
Eugene,0.61,1.29,1.9,17,19,20
North Platte,-1.65,3.05,1.4,35,10,21
Iberia,0.03,0.63,0.66,22,23,22
Trenton,-1.08,0.78,-0.29,27,22,23
Hermann,0.32,-0.96,-0.65,21,28,24
Palmyra,0.52,-1.31,-0.78,20,31,25
Monroe City,-0.04,-0.91,-0.95,23,27,26
Plattsburg,-1.13,-0.33,-1.46,28,25,27
Mark Twain,-0.29,-1.22,-1.51,25,29,28
Fayette,-1.16,-0.85,-2.01,29,26,29
Hartville,-2.38,-0.2,-2.59,37,24,30
Penney,-1.46,-1.24,-2.69,33,30,31
Lexington,-0.43,-3.17,-3.6,26,38,32
Brookfield,-1.35,-2.33,-3.68,31,34,33
Clark County,-1.38,-2.54,-3.91,32,35,34
Westran,-1.33,-2.65,-3.99,30,36,35
Lafayette County,-2.82,-1.35,-4.17,39,32,36
Valley Park,-1.47,-2.96,-4.43,34,37,37
Dixon,-2.82,-1.99,-4.81,40,33,38
Jefferson (Festus),-2.71,-5.44,-8.15,38,41,39
East Carter,-4.22,-4.31,-8.53,43,39,40
South Shelby,-3.51,-5.08,-8.6,41,40,41
South Callaway,-2.01,-7.02,-9.03,36,44,42
Sherwood,-3.62,-6.72,-10.34,42,43,43
St. Pius X (Festus),-4.98,-5.85,-10.84,44,42,44
East Buchanan,-5.9,-8.79,-14.69,45,46,45
Milan,-7.81,-7.51,-15.32,46,45,46
Hancock,-11.89,-16.86,-28.75,47,47,47
